,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," Zone 2"," Zone 3"," Zone 4"," Zone 5"," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
03/14/2020 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 18:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 19:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 19:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 20:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 20:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 21:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020 21:30,3,0.5,1,1,0,1,0.4,1,0,1,1,0,0,0,0,1.8333333333,0,1.3333333333,0,0,0,0,0,0,0,0
03/14/2020 22:00,104,17.3,53,62,1,20,6.4,19,29,22,16,18,0,0,0,15.3273809524,12.1849206349,11.2527777778,12.0138888889,0,0.3333333333,0,0,0,0,0
03/14/2020 22:30,98,16.3,46,68,1,27,5.9,16,27,27,14,14,0,0,0,11.2222222222,12.625,12.4404761905,10.9722222222,0.1666666667,0,0,0,0,0,0
03/14/2020 23:00,76,12.7,33,53,0,24,5.2,12,19,24,10,11,0,0,0,10.4166666667,11.4222222222,10.7861111111,8.8055555556,0,0,0,0,0,0,0
03/14/2020 23:30,57,9.5,31,33,0,16,4.0,9,16,19,4,7,2,0,0,8.2638888889,9.1388888889,8.8472222222,5.1666666667,0.1666666667,0.1666666667,0,0,0,0,0
03/15/2020 00:00,41,6.8,21,22,2,10,3.9,7,10,13,4,7,0,0,0,7.3333333333,10.4861111111,7.3333333333,5.1666666667,0,0.5,0,0,0,0,0
03/15/2020 00:30,37,6.2,12,27,0,7,4.2,5,6,9,10,5,2,0,0,10,12.75,5,5.75,0,0,0,0,0,0,0
03/15/2020 01:00,24,4.0,18,15,0,7,2.7,1,7,9,6,1,0,0,0,1.5,10.9444444444,6.75,2.1666666667,0,0.3333333333,0,0,0,0,0
03/15/2020 01:30,23,3.8,11,16,1,5,2.0,1,7,8,5,1,1,0,0,6.8333333333,3.7,3.25,2,0,0.3333333333,0,0,0,0,0
03/15/2020 02:00,16,2.7,13,9,0,5,2.4,2,7,5,1,1,0,0,0,2.1666666667,11.1666666667,3.9166666667,1.6666666667,0.1666666667,0,0,0,0,0,0
03/15/2020 02:30,7,1.2,7,2,0,0,0.9,1,3,2,0,0,1,0,0,1.1666666667,4,1.8333333333,0,0,0.1666666667,0,0,0,0,0
03/15/2020 03:00,9,1.5,3,6,0,3,0.9,0,1,4,3,0,1,0,0,0,1.5,3.75,2,0,0,0,0,0,0,0
03/15/2020 03:30,5,0.8,1,5,0,4,0.5,0,1,4,0,0,0,0,0,0,1,2.8333333333,0,0,0,0,0,0,0,0
03/15/2020 04:00,6,1.0,4,4,0,4,0.9,0,2,4,0,0,0,0,0,0,3.6666666667,3.8333333333,0,0,0,0,0,0,0,0
03/15/2020 04:30,6,1.0,2,3,0,0,0.7,2,1,0,1,2,0,0,0,3.0833333333,1.3333333333,0,1,0,0,0,0,0,0,0
03/15/2020 05:00,5,0.8,1,3,0,3,0.7,1,0,3,0,1,0,0,0,1.8333333333,0,3.4166666667,0,0,0,0,0,0,0,0
03/15/2020 05:30,5,0.8,4,2,0,1,0.9,1,2,1,0,1,0,0,0,3,2.8333333333,1.5,0,0,0,0,0,0,0,0
03/15/2020 06:00,5,0.8,4,3,0,2,1.2,1,2,2,0,0,0,0,0,5.1666666667,1.5833333333,2.5,0,0.1666666667,0,0,0,0,0,0
03/15/2020 06:30,16,2.7,8,7,1,4,0.9,4,3,4,1,4,0,0,0,2.6111111111,1.9166666667,1.8333333333,1,0,0,0,0,0,0,0
03/15/2020 07:00,20,3.3,12,11,1,7,2.3,2,6,8,2,2,0,0,0,3.1666666667,8.5833333333,5.6111111111,1.0833333333,0,0.1666666667,0,0,0,0,0
03/15/2020 07:30,22,3.7,9,15,0,11,1.9,2,4,13,1,1,1,0,0,2.6666666667,5.3333333333,6.1388888889,0.8333333333,0,0.1666666667,0,0,0,0,0
03/15/2020 08:00,36,6.0,17,25,0,8,4.1,8,10,11,2,5,0,0,0,11.3333333333,9.2444444444,8.9583333333,2.5,0.1666666667,0.5,0,0,0,0,0
03/15/2020 08:30,67,11.2,22,55,1,17,5.6,4,18,22,14,4,5,0,0,10.1666666667,14.3333333333,9.4404761905,10.85,0,0,0,0,0,0,0
03/15/2020 09:00,72,12.0,30,51,1,21,5.4,11,20,22,8,10,1,0,0,10.25,13.4444444444,10.9880952381,8.7083333333,0.1666666667,0,0,0,0,0,0
03/15/2020 09:30,108,18.0,39,83,0,16,7.1,14,29,20,29,12,4,0,0,10.5416666667,20.1930555556,12.8777777778,12.5574074074,0.3333333333,0,0,0,0,0,0
03/15/2020 10:00,119,19.8,53,94,0,24,7.4,16,31,26,33,12,1,0,0,16.6944444444,16.6567460317,10.9083333333,14.251984127,0.6666666667,0.1666666667,0,0,0,0,0
03/15/2020 10:30,153,25.5,63,85,0,26,7.9,37,29,30,20,33,4,0,0,16.928030303,21.4603174603,13.3174603175,11.0277777778,0.6666666667,0,0,0,0,0,0
03/15/2020 11:00,143,23.8,47,104,0,17,7.8,30,32,25,26,22,8,0,0,15.9146825397,18.7682539683,12.7714285714,13.5472222222,1.3333333333,0,0,0,0,0,0
03/15/2020 11:30,145,24.2,47,116,1,32,7.9,28,35,36,25,18,3,0,0,14.9672619048,18.3880952381,13.6551587302,14.7888888889,1.3333333333,0.1666666667,0,0,0,0,0
03/15/2020 12:00,224,37.3,90,152,0,35,8.2,44,49,45,45,31,10,0,0,16.6038359788,17.6481481481,14.2506613757,14.884469697,2.1666666667,0,0,0,0,0,0
03/15/2020 12:30,187,31.2,74,136,1,29,8.1,38,52,40,25,22,10,0,0,17.855952381,18.0110042735,14.1416666667,11.6972222222,2.6666666667,0.1666666667,0,0,0,0,0
03/15/2020 13:00,246,41.0,110,169,4,36,7.5,43,66,48,46,34,9,0,0,13.6015669516,18.9436062304,13.2021164021,12.1825396825,1.5,0.5,0,0,0,0,0
03/15/2020 13:30,263,43.8,94,183,1,44,8.3,44,51,68,52,25,23,0,0,16.3508297258,17.075,15.372517896,14.1082621083,3.1666666667,0.1666666667,0,0,0,0,0
03/15/2020 14:00,233,38.8,93,158,0,35,7.6,44,56,48,42,30,13,0,0,14.4317460317,17.3314128002,13.7592592593,13.1257834758,2.1666666667,0,0,0,0,0,0
03/15/2020 14:30,253,42.2,106,174,0,49,7.8,52,60,56,43,36,6,0,0,14.5162037037,17.604969105,14.8058404558,13.0507936508,2.5,0.1666666667,0,0,0,0,0
03/15/2020 15:00,247,41.2,93,175,0,38,8.4,53,57,54,37,31,15,0,0,16.9959415584,18.2654040404,14.2533670034,14.3194444444,3.5,0.1666666667,0,0,0,0,0
03/15/2020 15:30,238,39.7,75,166,5,40,8.0,48,39,55,56,25,15,0,0,15.8559704185,15.6444444444,14.485042735,14.2863553114,3.8333333333,0,0,0,0,0,0
03/15/2020 16:00,236,39.3,87,169,1,45,8.2,48,51,52,47,31,7,0,0,17.1958333333,18.0276455026,13.3026603027,14.6322751323,2.6666666667,0,0,0,0,0,0
03/15/2020 16:30,219,36.5,80,169,0,41,8.8,47,51,50,42,21,8,0,0,18.2353174603,19.8564814815,13.7595117845,14.4962962963,4.1666666667,0.1666666667,0,0,0,0,0
03/15/2020 17:00,216,36.0,94,156,0,32,8.6,41,61,42,39,23,10,0,0,19.5300925926,19.23001443,13.2259259259,13.8531746032,3,0,0,0,0,0,0
03/15/2020 17:30,236,39.3,74,189,1,35,8.1,47,54,44,52,31,8,0,0,16.1615384615,16.3603956229,14.3509259259,15.0504088504,2.6666666667,0.1666666667,0,0,0,0,0
03/15/2020 18:00,234,39.0,90,162,0,39,8.3,43,52,51,47,31,10,0,0,18.0819444444,18.9767195767,13.3547979798,13.9226190476,2,0.3333333333,0,0,0,0,0
03/15/2020 18:30,192,32.0,84,113,1,35,7.8,36,42,43,33,30,8,0,0,14.2222222222,19.9128205128,14.0902777778,13.0025793651,1,0,0,0,0,0,0
03/15/2020 19:00,194,32.3,83,138,1,36,8.8,32,51,46,38,17,10,0,0,20.5314814815,18.4136904762,15.1512566138,14.1035714286,2.3333333333,0,0,0,0,0,0
03/15/2020 19:30,167,27.8,57,121,1,25,7.2,33,37,36,32,19,10,0,0,12.2619047619,17.9319444444,12.293452381,13.0174603175,2.1666666667,0.1666666667,0,0,0,0,0
03/15/2020 20:00,151,25.2,52,120,0,30,7.7,27,35,38,32,11,8,0,0,17.1518518519,16.1597222222,13.2452380952,12.8288359788,2.5,0,0,0,0,0,0
03/15/2020 20:30,115,19.2,72,73,6,19,6.3,15,37,22,28,11,2,0,0,10.7083333333,14.4625661376,14.0361111111,11.0972222222,0.1666666667,0.1666666667,0,0,0,0,0
03/15/2020 21:00,94,15.7,29,67,1,28,5.8,16,12,28,24,14,0,0,0,15.0833333333,10.1527777778,10.8361111111,10.4055555556,0.1666666667,0,0,0,0,0,0
03/15/2020 21:30,82,13.7,43,51,1,23,6.2,10,22,24,16,10,0,0,0,9.1166666667,15.9583333333,12.45,11.5222222222,0,0.1666666667,0,0,0,0,0
03/15/2020 22:00,85,14.2,48,50,0,17,5.6,13,25,21,13,12,1,0,0,10.1111111111,12.5,11.5138888889,9.8472222222,0.1666666667,0.5,0,0,0,0,0
03/15/2020 22:30,64,10.7,29,41,1,14,5.3,12,15,14,12,11,0,0,0,10.5666666667,15.3888888889,7.3472222222,8.375,0.3333333333,0,0,0,0,0,0
03/15/2020 23:00,65,10.8,43,38,0,9,4.9,11,24,9,10,11,0,0,0,9.6666666667,16.105952381,4.4722222222,8.6111111111,0,0,0,0,0,0,0
